sentence,label
"i přes harrisovu velkou snahu mu scénář dává jen málo možností, jak účinně prozkoumat learův duši drásající rozklad . ",1
"Když spatří malou , dříve neexistující , jídelnu , zastaví, aby našel pomoc . ",0
"Stejně jako život na ostrově , i film navzdory kulisám nudí . ",1
"milý film o dvou jemných duších - je mezi nimi upřímná péče , která působí jako sledování starých přátel . ",1
"George , pohledný anglický rytíř , znepokojený strašlivým krveprolitím, jehož byl svědkem v palestině , touží pověsit meč na hřebík a usadit se ke klidnému , mírumilovnému životu . ",0
" . . laciný , směšný pokus o vážný horor . ",1
v současné podobě je to operní film pro fajnšmekry . ,1
"obyčejné melodrama , které je těžké na náboženské symboly , ale tenké na dramatickou podstatu .",1
"pokud máte rádi hudbu motown , budete tento dokument milovat . ",1
"Dramatická komedie o dospívání, která pojednává o vlivu dvou ""let"" na životy několika teenagerů . ",0
To odstartuje menší bitvu mezi nimi o kontrolu nad zásobováním rybami . ,0
chabrol vzal slibný materiál na černou komedii a místo toho z něj udělal pochmurné komorní drama . ,1
"no ten&#237 ; a que enfrentarse con la estrategia y potencia de un ej&#233 ; rcito enemigo , sino con el jolgorio de grandes masas que invadir&#237 ; an el territorio con panderetas , risotadas e histeria . ",0
"Výsledkem je dobrý drb , zábavně podaný , ale se zřetelně zatuchlým zápachem , s dávno prošlým datem spotřeby . ",1
Země byla na počátku rychlého procesu industrializace a společenských změn . ,0
Původně ušlechtilý motiv se rychle zvrhl v orgie krveprolití a teroru . ,0
"každodenní vězni jsou v řetězových tlupách odváděni na práci do bažin a nezkrotných zálivů , plných jedovatých hadů a aligátorů . ",0
"I když film opravdu nemá co nového říct , je stále promyšlený a dobře zpracovaný . ",1
"plný nevýrazných hotelů , dálnic , parkovišť , s několika záblesky přírody a rodinného tepla , je Time out nenápadným sténáním zoufalství nad uvězněním v bludišti moderního života . ",1
"Nora se nezajímá o cizí politické půtky , jde jí o vládní tajemství . ",0
"sy však zjišťuje, že yorkinovi nejsou tak dokonalí, jak se zdá, a stává se mužem s posláním odhalit nedokonalost yorkinovy rodiny za každou cenu . ",0
"Isabel je naivní provinční dívka, která pracuje jako domorodá tkadlena, zatímco Clara je osvobozená dívka z města . ",0
"je tu spousta věcí , které si lze užít -- z nemalé části díky lau . ",1
"V noci je z něj odvážlivec , maskovaný mstitel slídící temnými ulicemi města , neúprosný mstitel spravedlnosti . ",0
"Film vypráví paralelní , protichůdnou dráhu pěti žen : anity , isabel , adely , leire a maricarmen . ",0
"film je natočen podle skutečné události a vypráví o irské novinářce veronice guerinové ( cate blanchett ) , reportérce dublin sunday independent , která v roce 1996 odhalila nejmocnější dublinské zločinecké barony a drogové bosse . ",0
"v tomto vyprávění o životě malířky Fridy kahlo jsou momenty, které patří k tomu nejlepšímu, co letos kinematografie nabídla . bohužel jsou vměstnány mezi nejneskutečněji suchý popis kahlova života, jaký si lze představit . ",1
"Co se týče hudebního světa , budoucí král historie přichází z minulosti . ",0
"slizký newyorský publicista ( farrell ), který zvedne zvonící sluchátko v telefonní budce, se dozví, že pokud zavěsí , bude zabit.... ",0
"Pak se uskuteční závěrečný ""test"", aby se dospělo k rozhodnutí... ",0
"Dunkan ji ještě nedokáže nechat jít , napodobuje svou mrtvou matku . ",0
"Paravasuův mladší bratr arvasu ( milind soman ) je zamilovaný do kmenové dívky , nittilai ( sonali kulkarni ) . ",0
"buy je zkušená herečka , a tohle je velká , šťavnatá role . ",1
"may je mladá podivínka, která měla velmi narušené dětství a dosud nezná význam pravého přátelství ani lásky . ",0
"Keith skončí na telefonu s populárním rozhlasovým psychiatrem ( kevin pollak ) , který ho provede tím, co sám nedokáže vidět . ",0
"Tuky se ji snaží naučit, jak se nemá bát smrti , jak by za smrt dali cokoli . ",0
"Po několika neúspěšných pokusech , konečně připlují lodí a narazí na německou radarovou stanici . ",0
"vstoupí o čtyři měsíce později , kdy se zdá rozumné říci, že by se charlie měla cítit lépe . ",0
 . . kýčovitá slátanina napěchovaná příjemnými hereckými výkony a zmateným pocitem vlastní důležitosti.,1
"Evergon je laskavá tragikomedie, která sleduje františka evergona v jeho posledních dnech mezi nezaměstnanými . ",0
"musí se podívat za svou minulost s muži do dětství, které se zastavilo kvůli šokující události, kterou pohřbila hluboko v sobě . ",0
"Rennerův výkon v roli Dahmera je nezapomenutelný , hluboce pohlcující . ",1
"byzantské melodrama, které stimuluje vyšší mozkové funkce i libido . ",1
"herecké výkony jsou v pořádku , ale není tu dost látky na to, aby si film udržel zájem po celých 90 minut , zvláště když je odměna slabá . ",1
"ať už je to FBI , která se vrhá na záchranu v hořícím mississippi , nebo nebojácný učitel , který vtrhne do školy v "" ghettu "" , aby dokázal , že se naše mládež může učit jako v nebezpečných myslích , často nás uráží takové filmové mýty , které se více zajímají o uklidnění bílých liberálních citů , než o nastolení složitých otázek o tom, co musí běloši skutečně obětovat , pokud to s ukončením rasové nespravedlnosti myslí upřímně . ",0
"zlý car a jeho neméně zlý pomocník generál se s pomocí místní čarodějnice Jagy snaží zlikvidovat Fedota tím, že mu zadávají stále složitější úkoly a odvést Marusju do carského paláce . ",0
"veterán občanské války , který se stal mluvčím winchesterových zbraní , kapitán woodrow algren , přijíždí do japonska koncem 70. let 19. století, aby vycvičil vojáky císaře meidžiho , v rámci odklonu od dlouholeté tradice spoléhání se na najaté samurajské bojovníky při ochraně území , když se meidžiho nová armáda připravuje na vyhlazení zbývajících samurajů . ",0
"Když je aktivista proti trestům smrti david gale odsouzen k trestu smrti za vraždu kolegy , vydává se reportérka bitsey bloomová zjistit, co se za galeovým zločinem skrývá . ",0
"Tehdy objeví mýtus o ""chlebu v posteli"" - obrovské posteli plné peněz . ",0
"poté, co se jeho syn stane svědkem vraždy, kterou spáchal, se však mike sullivan ocitne na útěku a snaží se zachránit život svého syna a zároveň hledá způsob, jak se pomstít těm, kteří mu ublížili . ",0
". ale tato naděje je rychle ohrožena, když vyjde najevo, že jeho utěšující návštěvy mohou probíhat ze záhrobí . ",0
"aniž by to staříci věděli , dcera vdovy přišla vypořádat pozůstalost , vystěhovat je a uspořádat výprodej pozůstalosti, a to vše v jeden den . ",0
tato příšerně vážná inverze konkubínského milostného trojúhelníku se vyhýbá historickému panoramatu a vroucímu patosu předchozího filmu a nahrazuje ho vykrádáním s očima plnýma brouků a teploušskou povýšeností . ,1
"děj se odehrává od jeho studentských let , přes první oběti , dopadení , útěk z vězení ( dvakrát ) , závěrečné vražedné řádění až po soud , odsouzení a popravu . ",0
"zřejmě koncipován jako zamyšlení o vzpomínkách a lítosti , ale jediné , čeho budete litovat , je vzpomínka na zážitek z jeho sledování . ",1
"na počátku 20. století byl vytvořen nový vynález ( a jedno z prvních použití elektromotoru ), který měl řešit ""problém"" ženské hysterie. ",0
O dvacet let později je velká část světa poznamenána netvorem a jeho potomky. ,0
"Musíte dávat pozor, abyste sledovali všechny příběhy , ale každý z nich je zajímavý . film je dobře natočený a velmi tragický , a jeden k zamyšlení po skončení titulků . ",1
"v roce 1977 , během křížové výpravy anity bryantové , byla bez jeho souhlasu vydána kniha zaměřená proti homosexuálům , kterou alan napsal před lety . ",0
"Společně se vydají z minneapolis do duluthu na cestu, o které si myslí, že bude spásnou a romantickou výpravou na severní pobřeží. ",0
"Ať před minulostí utíkáte sebevíc , ona vás jednou dožene . ",0
" ( leslie mann ) hraje jeho přítelkyni , která po něm také chce, aby zaplatil 30 , 000 dolarů za zálohu na dům ; a ( tom green ) hraje jeho kamaráda , který na něj má špatný vliv . ",0
"rainoneho milostný románek se zpívající senzací kelly mcguire , kterou objevil , a jeho téměř smrt rukou vlastního prot&#233 ; g&#233 ; vincenta riccola je šťávou , která pohání tuto jízdu na horské dráze přes dvě zhýralá desetiletí plná chamtivosti , sexu , drog a rokenrolu . ",0
"když se žertík ošklivě zvrtne a dítě skončí v nemocnici , je landon pověřen, aby o víkendech doučoval mladého studenta a účastnil se jarní hry dramatického kroužku . ",0
" . . vtip zároveň vločkovitý i rezonující , odlehčený i bizarně originální . ",1
"vizuálně poutavý , zřídkakdy křečovitý , čestně mexický a pálí své kahance s přesvědčivostí . ",1
"[Bez ohledu na to, kolik dobré vůle herci vygenerují , showtime se nakonec složí pod vlastní tenkostí . ",1
"portrét generace, která se vyvinula v jedince a ztratila úctu k daru lásky . ",0
Když ho jeho matka pojmenovala po Warrenu Beattym ... . ,0
"ramu se postaví a zopakuje moudrost sharonny , osvobodí mysl nóbl hostů a přitáhne k sobě lexi . ",0
"nicholsonův nenápadný výkon je skvělý . jako warren se potácí při hledání všech emocí a životních zkušeností, které za ta léta zanedbal . ",1
"zpracování klasické pohádky ""chlapec, který křičel jako vlk"" , ""velký tlustý lhář"" je o čtrnáctiletém chlapci jménem Jason Shephard ( Frankie Muniz ) , který lže jen tak pro zábavu . ",0
téměř první dvě třetiny 168 minutového filmu Martina Scorseseho Gangy New Yorku jsem byl uchvácen . ,1
Ale nikdo do této rovnice nepočítal se Samem Deckerem a jeho mladistvými delikventy . ,0
"aby mohl pokračovat v terapii, aniž by opustil svůj domov, poskytuje ji přes internet . ",0
" . . vizuálně příjemná , nápaditá zábava pro rodinné publikum . ",1
"svého druhu duchovní průzkum , nabízející poselství naděje, které rezonuje . ",1
"<em>lovec krokodýlů : kolizní kurz</em> je jedním z nejneobvyklejších filmů, jaké jsem kdy viděl , ale zůstává věrný irwinovu apelu , a proto funguje . ",1
"leeho úspěch spočívá v jeho pružném pochopení role, kterou Brown sehrál v americké kultuře jako sportovec, filmová hvězda a obraz černošské nezdolnosti. ",1
"odvíjí se jako vznešená , nenápadná , 102 minut trvající reklama , v níž se mísí podnikatelský zápal s výpověďmi spokojených zákazníků . ",1
"Brian ví, že dnes v noci si pro něj zlo konečně přišlo . ",0
"Jelikož je bota jeho , kumin je poté prohlášen za "" mr . ",0
"Na rozdíl od popelky se však ella musí spolehnout sama na sebe a svou inteligenci, aby se dostala z problémů a našla lucindu, aby mohla být její ""kletba"" zlomena! ",0
svérázný a recesistický půvab hlavních hvězd martina donovana a mary-louise parkerové pomáhá překonat problematický scénář . ,1
"uprostřed stále neutuchající vitality ameriky , barevné fotografie , eva touží po klidu , černobílém výtisku , který by uklidnil její duši . ",0
"eva je náhodným svědkem smrti mladé dívky , ba co víc : má to všechno nahrané . ",0
"Vědci zjistí , že zemské jádro se brzy přestane otáčet . ",0
smrdí hnilobou a hackerskou prací od začátku do konce . ,1
"ze sedmdesátiletého godarda se stal , soudě podle Chvály lásky , starý zatrpklý mrzout, který sedí za svým světelným metrem a hartusí o domnělých nespravedlnostech uměleckého světa, aniž by pro jejich nápravu udělal cokoli. ",1
"vince narazí na julie , starou rodinnou přítelkyni , která učí výtvarnou výchovu na místní základní škole . ",0
"vyzbrojen radikálním soundtrackem z 80. let a vítězným hereckým obsazením ( včetně indie rockerky liz phair ) , je cherish geniální nízkorozpočtový thriller . ",1
"tak neúprosně zdravý, že jsem měl chuť něco šlohnout . ",1
"pokud však máte rádi krev , střeva a šílené bestie pronásledující muže se zbraněmi ... pravděpodobně se vám tahle příšera bude líbit . ",1
"pár nevěřících možná přehodnotí své postoje , když uvidí , jakou radost mají postavy z tohoto vyznání , ale skeptici do kina nejspíš nevstoupí . ",1
"Jeho přítelkyně, modelka ( anne marie johnsonová ), ho okamžitě opouští . ",0
"Greengrass předvedl nepochybný stylistický koncert , a s prvky, jako je zvuk a kamera, si poradil s mistrovstvím.",1
"Dějištěm je newyorská čtvrť Five Points , v té době nejbouřlivější část světa . ",0
"film nejprve vypráví o cestě afghánských uprchlíků, kteří prchají před bombardováním a válkou v okolí herátu a dalších měst, aby se uchýlili do špatně vybavených táborů . ",0
"Nikomu neznámý , inez začal tajně chodit s drudenem ( james urbaniak ) , sladce naladěným , podivně romantickým a bohatým mladým právníkem ve městě . ",0
"pokud se vám děj zdá trochu na kost , je to proto , že Panic room nezajímá nic jiného než vás vtáhnout do děje a pořádně se zapotit . ",1
"Gang osvobodí svého vůdce z vězení , a přitom zabije policisty . ",0
"Tento tajný dokument vás zavede hluboko do kontroverzní arény dvorních zápasů, kde se neustále testují hranice... a ",0
"když si myslíte, že jste přišli na bielinského skvělou hru , v tu chvíli jste v největším průšvihu : on je podvodník , a vy jste jen cíl . ",1
jeho srdce je na správném místě a absence cynismu je příjemným překvapením . ,1
"tentokrát však lucy , místo aby myslela především na sebe , dokáže danteho utěšit a odpustit mu jeho chvilkový vztek . ",0
"a přesto , uprostřed zdrcující bídy a každodenní snahy o přežití , touha po radosti , kráse a hudbě stále žije . ",0
originální malý film o vzdělání jedné mladé ženy . ,1
"ti vyhodí do vzduchu další loď s židy , deportují a uvězní atlantické uprchlíky v palestině a pak je deportují na vzdálené mauricijské ostrovy na 5 let do vězení : do konce války . ",0
"rozpolcený mezi božským a tělesným , spravedlivým a nespravedlivým , musí otec amaro sebrat sílu a vybrat si, který život povede . ",0
Alternativní medicína má samozřejmě své přednosti... ale ájurvéda tomuto oboru neprospívá. ,1
"vzal situaci vážně na vědomí a do džungle je vyslána speciální jednotka, která se má vypořádat s problémem naxalů . ",0
"Za vlasy přitažená premisa , zamotaný děj a tematické bláboly o osudu a spásné lásce . ",1
"pečlivé kompozice v tchajwanštině kolik je tam hodin ? nám dávají dostatek času na hledání smyslu a přemýšlení, co se nám film snaží říct . ",1
 ,1
"na své cestě potkává prosita , německého padoucha s vytrvalým posláním najít hrnce zlata v pověrečných monastýrech . ",0
"Policie nemá žádné stopy ani podezřelé, dokud nick a jeho kolega nezjistí, že vrahem je obří chobotnice . ",0
Řekne mu to a jdou spolu na ultrazvuk. ,0
"Princip fotografování začal v červenci 1999 , kdy skupina , bering strait , vstoupila do spojených států a začala nahrávat své první album v nashvillu . ",0
Nejlepší americký hráč je vtažen do ultimátního kyberteroru . ,0
"ačkoli je v pasti mnoho napínavých scén , ukáží se spíše jako strastiplné než napínavé . ",1
"donova zákonná závěť , jejíž součástí jsou i diamanty v hodnotě sto crores uložené v zahraniční bance , musí být rozdělena rovným dílem mezi tyto tři osoby a k tomu, aby si všichni tři mohli diamanty z banky vyzvednout, musí být všichni tři přítomni v bance a osobně podepsat dokumenty . ",0
tým profesionálních zlodějů je najat na vyloupení směnárny se šperky . ,0
"Zdá se, že ani jeden z nich není schopen narušit nebo ukončit svůj podivně utěšující , děsivě závislý vztah . ",0
do espn ultimate x je nacpáno spoustu skvělých věcí . ,1
jaglom ... staví diváky do privilegované pozice odposlouchávače svých postav.,1
"pro odboj nastává temná doba a skynet je na pokraji spuštění , události z posledního filmu na tom nic nezměnily a John teď musí bojovat s novým terminátorem zvaným t-x . ",0
"většina informací se již objevila na tom či onom fóru a , bez ohledu na to, jak je broomfield obléká , směřuje ke spekulacím , konspiračním teoriím nebo , v lepším případě , nepřímým důkazům . ",1
"Přátelé možná poslechnou , ale kdy se to dozví možná nikdy , nebo až když cesta začne s vámi . ",0
"Oba dva se spolu se svým agentem vydávají na roční šňůru zkoušek, během nichž ohromují skauty první ligy svými nadhozy o rychlosti 90 mil za hodinu. ",0
"v době, kdy se na amerických zimních plátnech objevují filmy jako klokan jack, je potěšující mít jako alternativu film jako hodiny . ",1
"vzniká nejen portrét některých barvitých obyvatel mayportu na floridě, ale také dojemné zkoumání síly umění, které dokáže měnit životy . ",1
"Solondz se tak moc snaží vnutit své poselství, že zapomíná na to, aby to bylo zábavné . ",1
"John roper (bruce mathews), zklamaný vietnamský veterán a bývalý drogový dealer, cestuje po Orientu, aby získal duchovní vzdělání. ",0
"Dobře rozjeté a uspokojivé malé drama, které si zasloužilo víc než jen přímou premiéru na videu . ",1
"Jak ale mají zprávu o neúspěchu přinést velké radní, aniž by byli potrestáni ? ",0
"Rodina Websterových přestala před několika lety pořádat společné vánoce, když se hádky a nehody staly příliš častými . ",0
 . . zachycuje bolest a zoufalství mladistvé bezmoci a ponížení s působivou intimitou... . ,1
"Siddalee , slavná newyorská dramatička , je citována v časopise Time a rozzuří svou dramatickou , jižanskou matku . ",0
... tento film je plný těch druhých ... je tu pozastavení nedůvěry a pak je tu špatný scénář . ,1
scénář působí poněkud nechtěně jako hip-hopová skopičina. ,1
"film , který si zaslouží být viděn bez ohledu na obavy . ",1
"Hledání vizionáře začíná na operačním stole , kde mu chirurg vštípí do oční jamky prototyp očního implantátu . ",0
Domácí melodrama se slabými dialogy a životopisnými klišé . ,1
"tento dojemný dokument vypráví příběh thomase a jeho vztahu s blalockem , který předznamenal pokrok v chirurgii, jenž trvá dodnes . ",0
jeffs vytvořil úchvatně jisté a stylové dílo s úspornými dialogy a vyhrocenou expresivitou . ,1
"[Anistonová je] tak dobrá , že se jí daří překonat občasné samorosty a sebestřednost v příběhu . ",1
"může to znít jako obyčejný televizní film o nemoci týdne , ale píseň pro martina je díky výkonům skutečných manželů seldahla a wollterové neskonale působivější . ",1
"téměř nic dalšího - jakkoli chlípné a názorné v podání - není jednostranné , navenek sexistické nebo zlomyslné . a to je v jistém smyslu přítěž . ",1
"pokud máte vkus na ""těžké"" filmy, rozhodně si ho nemůžete nechat ujít . ",1
" "" prsten "" je do značné míry anglicky mluvenou kopií filmu , který ho inspiroval , a nese si stejné přednosti i nedostatky . ",1
"stejně okouzlující , vtipný a heimisch jako jeho nomádské subjekty . ",1
v jádru tohoto příběhu není žádný svěží nápad . ,1
"Film se odehrává v mexiku , rok 2002 ( podle příběhu z roku 1800 ) . ",0
"v pozdním manželství není žádná šťastná spleť monzunové svatby -- a to je část toho, co činí vynikající celovečerní debut dovera kosašviliho tak silným . ",1
"Charlotte kontaktuje dokonalého zachránce života, aby mu poděkovala , ale vše není takové, jak se zdá . ",0
"elvise ( bruce campbell ) najdeme jako staršího obyvatele domova důchodců ve východním texasu , který si léta před svou "" smrtí "" vyměnil identitu s imitátorem elvise a pak propásl příležitost vyměnit se zpět . ",0
"nevyrovnané herecké výkony a skvrnitý scénář dávají dohromady kousavou satiru , která nemá zuby . ",1
"zesměšňování kung-fu snímků v době, kdy byly základem programu exploatačních kin, bylo vtipné . zesměšňovat je nyní je cvičení v nesmyslnosti . ",1
"Privilegovaná a oblíbená , deana se dramaticky liší od odcizené alicie . ",0
skoro jako by to byla spíš promyšlená výzva než plnokrevný film . ,1
"povídky točící se kolem baru a hotelu v Recife , odkrývají mozaiku exotických postav žijících v brazilském podsvětí : řezník ženatý s evangeličkou , nekrofil zamilovaný do majitele baru , transvestita a mnoho dalších . ",0
"ahas , syn z chudé rodiny , se ve svých vnitřních bojích přidává k oddílu svých spolužáků a míří na frontu . ",0
"Carol Millerová je psycholožka s temným tajemstvím, které jí brání v navazování fyzických kontaktů s jinými lidmi . ",0
"Jeho jediným východiskem je vytvořit si novou identitu franklina manna , která bude bez pochybností , bolesti a viny . ",0
Problém toho všeho : není to opravdu vtipné . ,1
"příběh australského gangstera, jehož vzkvétající byznys, podpořený přílivem amerických vojáků, kteří ve městě pobývají během své mise ve Vietnamu, přitahuje pozornost nejprve chicagské mafie a poté i jejich konkurentů z východního pobřeží. ",0
"dlouho před prvním exorcistou , jsme zavedeni ke zrození démona pazuzu , a sledujeme ho po celý jeho život , nakonec nás přivádí na střední východ , kde čeká na oběť , kterou použije jako dopravní prostředek ke zničení světa . ",0
No dogs je parádní metafora se zvratem . ,0
"film , který bohatě plní epický příslib svého názvu , baví , poučuje a dodává divákům odvahu svou klamavě jednoduchou premisou a provedením . ",1
"jakmile odfouknou yakavettu , vyjde najevo, že otec a synové macmanovi se už tři roky skrývají hluboko v irských roklinách a údolích . ",0
"Mezitím se puteri megawati , která je velmi vděčná tajemnému muži, který ji zachránil , setkává se siti shahirah , členkou paparazzi, která jako obvykle hledá senzační zprávy . ",0
"Film , který bude jistě zprofanovanou , politicky nabitou hudbou pro uši fanoušků cho . ",1
"Tedy až do chvíle , kdy se zamiluje do koktejlové servírky ( maria bello ) a získá "" lady luck "" , což celou situaci převrátí na ruby . ",0
"tahákem [pro "" velkou zlou lásku "" ] je solidní výkon arliss howardové . ",1
"film sám o sobě je svého druhu filmovým veletočem , který vojenská soudní dramata sráží velmi , velmi nízko . ",1
"Film se soustředí na tři supermodelky, které spolu žijí a pracují . ",0
Musí je zachránit a zachránit new york city před hrozícím jaderným teroristickým činem . ,0
"v tomto hravém a svižném swashbuckleru se drag king piráti vydávají na širé moře, aby obnovili ukradené poklady . ",0
"Film zachycuje intenzivní záběry z několika uměleckých akcí a také rozhovory s organizátory burning man larrym harveym ( také spoluzakladatel ) , crimson rose a will rogerem , kteří vysvětlují , jak se to , co začalo v roce 1986 jako improvizovaná oslava letního slunovratu , kterou uspořádalo několik přátel na pláži v san franciscu , změnilo v plnohodnotné cvičení v plánování a řízení města s velkou cenou . ",0
"tím , že následuje své vlastní srdce a věří si , najde pravou lásku po svém v podobě svůdné doreen the po'boys - skupina čtyř hudebníků - kdysi měla hitový singl . ",0
"amold&oacute ; var je mistrem emoční struktury , odlupuje vrstvu za vrstvou pocitů... až se dostane k Benignově neklidné psychice a Marcově laskavé duši. ",1
"Henry romero zjišťuje , že samantha už ví ( z první ruky ) o zlu , které páchají mladí muži . ",0
"nemusíte být zrovna drsní hodnotitelé , abyste císařovu klubu udělili charitativní dvojku s mínusem . ",1
"zda je noam chomsky , mit lingvista a politický filozof , nejvýznamnějším žijícím intelektuálem , jak ho kdysi slavně nazvaly new york times , je možné diskutovat . ",0
Nebo to může být začátek noční můry - jakou si nikdy nedokázala představit . ,0
"nevyrovnaný film má sice své kouzlo a vtipné momenty , ale není jich dost . ",1
"Fiktivní postavy se stávají součástí světa tvůrců , když se s nimi objevují v metru , představy se stávají skutečností . ",0
"rozhodně mi přišlo jeho vyobrazení rodiny zasažené smutkem mnohem uvěřitelnější a účinnější než strohé rozbíjení nádobí , bití se v prsa v ložnici . ",1
"Nejnovější film Woodyho Allena je rozvláčná , široká komedie o všem, co lze milovat - a nenávidět - na filmovém byznysu . ",1
"chomsky ostře a nekompromisně vyzývá Spojené státy, aby na své vlastní činy uplatňovaly morální normy, které vyžadují od ostatních . ",0
"nejenže je kýčovitý , manipulativní a mdlý jako zázračný chléb namočený v mléce , ale také dělá to absolutně poslední , co potřebujeme , aby nám Hollywood dělal : káže . ",1
"Když se jeho otec rozhodl , že je čas na tvrdou lásku , nezaplatil mu školné . ",0
"vir , mladík z venkovské vesnice , se ve svůj svatební den dozvídá, že lidé, které považoval za své rodiče, jimi nejsou . ",0
"je to dementní kýčovitá slátanina ( i když rozmazaný digitální videoklip odpovídá zmatenému vyprávění ) , ale je to bystrý film o celebritách a má více odvahy a energie než většina toho, co bude mít letos premiéru . ",1
"Blíží se jeho osmnácté narozeniny , david zanechává školy a utíká z domova a z konfliktního vztahu s matkou elenou . ",0
"film skvěle září na všech postavách , protože režie je inteligentně provedená . ",1
"Sheridan . ... uhlazuje zdroje konfliktů, které by mohly filmu dodat větší hloubku. ",1
olivier assayas vytvořil poutavý pohled na provinční francouzskou buržoazní společnost. ,1
"Silný vztah s otcem , howardem , je patrný, když se svěřuje s beznadějí svého manželství . ",0
"je to šokující , intenzivní a naprosto strašidelné , přesto přesvědčivé a smutné . jeremy renner podává výkon , který mu dělá kariéru . ",1
"Sonia se zamiluje do akashe a rozhodne se ""koupit"" si jeho lásku prostřednictvím finanční dohody, která stanoví, že při sňatku se Sonjou , její otec gulshan pomůže financovat projekt nemocnice . ",0
"publicista z prvního dne v práci , pohlavár pijící whisky , pasák z ghetta a psychiatr na cracku skončí v barstowské okresní poušti se sborem a celebritou z "" áčkového "" seznamu, která má halucinace opic poté, co vypila limonádu kontaminovanou přípravkem na hubení brouků . ",0
"po deseti letech skrývaných citů , rozvodů a neúspěšných vztahů si oba konečně odhalí své skutečné city - aby zjistili, že jsou oba zamilovaní do toho druhého . ",0
herecké obsazení velmi přesvědčivě zapadá do noční můry zpustošené krajiny . ,1
"'válka růží' ve stylu trailerů . zábavné, ale jako střílení ryb v sudu . ",1
"Navzdory mnoha rozdílům mezi nimi vznikne láskyplný , dlouhodobý vztah . ",0
"Zdá se , že se spokojí s tím , že se plaví na průměrném konci bazénu , a je to smutný , zvrácený pohled . ",1
Stevie je již pět minut těhotná se svým manželem italským fotbalistou . ,0
. jen šarm a atraktivita hereckého obsazení drží tento film od odpadkového koše . ,1
"Když Fran , ( Paige Turco) vejde do rekvizitárny, kde žije a hledá neobvyklé předměty , chep se okamžitě zamiluje . ",0
účinně krmí naše smysly mrazivými pohledy a zvuky z tábora a vytváří tak zcela otupující zážitek . ,1
zachycuje realističtější zobrazení dopadů smrti na rodinu . ,1
"vzdoruje logice , fyzikálním zákonům a ochotě téměř kohokoli v něj uvěřit . ale čert vem , jestli nás zároveň nepřiková k sedadlům . ",1
"Věci se začnou kazit, když za odměnu za úspěch v nové práci dostanou pistoli . ",0
"dobrosrdečný harbour se celý život snažil postarat o svého mladšího bratra bez matky a se sebevražednými sklony , wilbura . ",0
"Nic je fixovaná na to, aby si vrzla , a s Joshem sledují Mika a Nadine přes střešní okno . ",0
"Cestou sbalí pastora , který touží poznat hlubší věci boží . ",0
"Mužem , který se vrací do domu svého otce , dědečka a zpět . ",0
"Rodiny opouštějí své domovy , lidé na ulici si odnášejí osobní věci a veškeré dění se podbarvuje rostoucím napětím v komunitě . ",0
nakonec dostanete vertikální limit surfařských filmů - nezapomenutelné kaskadérské kousky se spoustou prostojů mezi nimi . ,1
"Stejně jako Brosnanův výkon , i Evelyn vychází ze srdce . ",1
"tým merchant-ivory pokračuje v systematickém ničení všeho , co je nám na kinematografii drahé , jen se nyní začal rozdělovat , aby mohl napáchat ještě větší škody . ",1
"tento případ se zapsal do historie soudního systému v New Jersey a tito teenageři ( kterým , v té době , bylo mezi 14 a 16 lety ) byli jako první ve státě souzeni a odsouzeni jako dospělí . ",0
"komický příběh o konci léta v irsku , rok 2001 , kde se 5 chlapců a 5 dívek vydává zakončit léto s pořádnou pompou před návratem do školy k závěrečným zkouškám , aby jim to zmařily komické nehody . ",0
"není toho tolik , aby to ospravedlnilo téměř dvě hodiny . ",1
"ať už se ram dass v tomto ohledu ukáže jako jasná a spolehlivá autorita, jakou byl v otázce vnitřního vědomí , prudká milost nás ujišťuje, že bude opět upřímný a milující . ",1
"Naneštěstí pro ně , sarahini rodiče pošlou sarahina bývalého přítele petera prentise ( hraje ho christian kane ) , aby rozbil šťastné manželství . ",0
"film zapadá do žánru , který je přeexponovaný , oplývá tisíci klišé , a přesto zůstává jedinečný sám o sobě , pulzující originalitou . ",1
Dobrodružství Pluta Nashe je celé hodně nada . ,1
"jeden z nejotravnějších animáků, které letos nebo kdykoli jindy uvidíte. ",1
"Nicklas žije celkem normální život teenagera , dokud ho jednoho dne , nedaleko od maturity , nezmlátí školní gangster . ",0
"se může pochlubit poutavou výtvarnou režií , ale má silně bizarní tón , který rychle vyčerpá své omezené přijetí . ",1
"Detektiv kuroda se snaží najít odpověď , což není tak jednoduché, jak by se dalo doufat . ",0
"brečím pro I Spy - nebo bych brečel, kdyby tento nejnovější a nejlínější z možných vintage-tv spin-offů byl schopen vyvolat jakoukoli emocionální odezvu . ",1
"příliš upřímný na to, aby využíval své náměty, a příliš upřímný na to, aby manipuloval s diváky . ",1
"To vše už jsme v té či oné podobě viděli , ale režisér hoffman , s velkou pomocí kevina klinea , nás donutí zajímat se o tuto nejnovější reinkarnaci největšího světového učitele . ",1
hoffmanův výkon je autentický až do morku kostí . ,1
"ekvilibristika film , na rozdíl od manifestu , je opravdu , ale opravdu hloupá . ",1
Dva američtí turisté na romantickém výletě v kempu jsou brutálně zavražděni . ,0
"ale později téhož roku ji zastřelí zabijáci najatí stejnými zločineckými drogovými bossy, které odhalila . ",0
pokračování filmu Spy Kids ; druhý film se vrací k dobrodružstvím předchozího filmu . ,0
Jamal se postaví isabelině autoritě a je ochoten kvůli lásce zpřetrhat rodinné vazby a obětovat svou víru . ,0
