label,sentence
1,"fraňo štefunko (4. srpna 1903 v dudváh-vlčkovce – 6. dubna 1974 v martině) byl významný slovenský sochař, řezbář a medailér 20. století a vlastivědný spisovatel."
0,"manželka milana hlaveše song mi kim je sochařka jihokorejského původu, která se zabývá mimo jiné tvorbou objektů či instalací ze skla."
0,patří k nejvýraznějším osobnostem bratislavského divadla stoka a je frontmenkou rockové skupiny živé kvety.
1,"ottorino respighi (9. července 1879 bologna – 18. dubna 1936 řím) byl italský skladatel a muzikolog, významný představitel hudebního neoklasicismu."
0,"jan vermeyen, též hans vormeiden von antorff (před 1559 brusel, vlámsko – před 15. říjnem 1606 praha), byl vlámský zlatník, klenotník, medailér a formíř vosku období rudolfínského manýrismu."
1,"pierre-auguste renoir, známější pouze jako auguste renoir, (25. února 1841, limoges, francie – 3. prosince 1919, cagnes-sur-mer, francie) byl významný francouzský impresionistický malíř."
0,"zapsal se ke studiu na vysoké škole strojní a elektrotechnické čvut v praze, a to na katedru stavby letadel a přístrojové techniky, kterou vedl letecký konstruktér a pozdější profesor čvut, dr. ing."
0,"(17. září 1942, brno) je český krajinný ekolog."
1,pivovar v kutné hoře byl bohužel uzavřen.
0,"helena válková ( 7. ledna 1951 chlumec nad cidlinou) je česká politička a právnička, specializovaná na trestní právo a kriminologii, a vysokoškolská učitelka."
0,iraklio či hérakleion (starořecky a v katharevuse ἡράκλειον) je přístav a hlavní město řeckého ostrova kréty.
0,"jacques offenbach ža:k ofnbach (20. června 1819, kolín nad rýnem, německo – 5. října 1880, paříž, francie) byl francouzský skladatel německého původu, violoncellista, divadelní ředitel, autor cellových a orchestrálních skladeb, písní, a zejména více než stovky hudebně-dramatických děl."
0,silnice i/50 je česká silnice i. třídy vedoucí jihomoravským a zlínským krajem.
0,"a. chaber, od 26. února 2012"
0,"jindřich waldes (2. července 1876, nemyšl u tábora – květen 1941, havana) byl český podnikatel židovského původu, vlastenec a mecenáš umění."
1,"bohužel právě kvůli své rychlosti a agresivitě hardcoru, byly hardcore parties navštěvovány příznivci ultrapravice nebo hooligans a nebylo vyjímkou že si hooligans znepřátelených klubů vyřizovali účty přímo na party."
0,pocházel z českého rodu benešovců.
1,"jan milíč lochman (3. dubna 1922 nové město nad metují - 21. ledna 2004 basilej, švýcarsko) byl významný český exilový protestantský teolog a filozof, duchovní českobratrské církve evangelické a vysokoškolský pedagog."
1,"karel nepraš (2. dubna 1932 – 5. dubna 2002) byl významný český sochař, kreslíř, grafik, profesor akademie výtvarných umění v praze."
0,"narodila se v benátkách do bohaté a urozené rodiny, jejíž členové patřili už po několik generací k mecenášům umění a věd."
0,fotograf jindřich eckert pořídil v době svého členství v komisi (1894 - 1898) 40 nových snímků a zapůjčil 500 fotografií z předchozích dvaceti let své tvorby.
1,"zlaté mléko je blahodárný nápoj, které pochází z asie."
0,nachází se zde významná železniční křižovatka a pivovar holba .
1,"nicodemus tessin starší (7. prosince 1615 stralsund, pomořansko − 24. května 1681 stockholm, švédsko) byl významný švédský architekt."
0,"nikolaas (niko) tinbergen (15. dubna 1907 den haag – 21. prosince 1988 oxford) byl nizozemský biolog, etolog a ornitolog."
1,"martin holcát, mba ( 23. dubna 1954, praha) je přední český lékař, bývalý náměstek ministra zdravotnictví a bývalý ředitel všeobecné fakultní nemocnice v praze, od července 2013 ministr zdravotnictví ve vládě jiřího rusnoka."
1,se třetí řadou na jaře a čtvrtou na podzim se vrátila úspěšná show tvoje tvář má známý hlas.
0,"jonas jablonskis, známý také pod pseudonymem rygiškių jonas, (30. prosince 1860 kubilėliai, šakiai – 23. února 1930 kaunas) byl litevský jazykovědec, který je považován za tvůrce spisovné litevštiny."
0,jiří bárta ( 1964) je český violoncellista.
0,jeho bratranec nikolaj alexandrovič ľvov byl architekt.
0,zde ocenění) chybí.
1,"robert karl rytíř von weinzierl (29. března 1855, bílý újezd - 9. června 1909, freiberg) byl významný severočeský archeolog a přírodovědec."
0,"(1. listopadu 1929, spišský štiavnik – 23. září 2002, bratislava) byl slovenský dokumentarista, režisér, scenárista a etnograf."
0,"emil pick (24. prosince 1865, přehvozdí u českého brodu – prosinec 1945, chlumek u golčova jeníkova) byl čáslavský podnikatel a mecenáš."
1,basileios veliký – významný řecký raně křesťanský teolog
1,petr rada ( 21. srpna 1958 praha) je bývalý český fotbalista a bohužel současný fotbalový trenér týmu ac sparta praha.
0,soupisová akce monumentálních sloupů v česku.
1,strana k tomu dokonce spustila i internetovou stránku nazvanou „čssd proti vám“.
1,"jan neruda (9. července 1834 praha – 22. srpna 1891 praha) byl významný český básník, prozaik, novinář, dramatik, literární a divadelní kritik a v neposlední řadě vůdčí osobnost generace májovců."
1,"jaroslav nešetřil (narozen 13. března 1946 v brně) je současný přední český matematik, profesor matematicko-fyzikální fakulty univerzity karlovy a výtvarník."
1,jean frédéric bazille (6. prosince 1841 – 28. listopadu 1870) byl významný francouzský impresionistický malíř působící především jako portrétista a krajinář.
0,"například krátce po přijetí zákona se před budovou ruského parlamentu veřejně políbily dvě dívky, na které následně začali kolemjdoucí házet vajíčka."
0,joseph whitworth (21. prosince 1803 stockport – 22. ledna 1887 monte carlo) byl anglický konstruktér a vynálezce.
1,"ohře (někdy také ohara, oharka, ) je řeka na severozápadě česka s prameny v německu."
0,jiří všetečka (12. října 1937 praha – 9. listopadu 2016) byl český fotograf tvořící od roku 1958.
1,barnum brown (12. února 1873 – 5. února 1963) byl významný americký paleontolog.
0,"johann voldemar jannsen (16. května 1819 – 13. června 1890) byl estonský básník a spisovatel, novinář a národní buditel, autor textu pozdější estonské hymny mu isamaa, mu õnn ja rõõm."
1,"provincie byla částí teritoria, jež kontrolovalo mnoho významných národů jako chetité (1400 - 1200 př."
0,"k jejímu vožení konsensus nepotřebuji (což je dáno podstatou této šablony) , naopak odstranit ji lze pouze za podmínky že je problém vyřešen, její zdůvodnění není pravdivé, anebo byla v diskusi vyvrácena."
0,"dvojpapežství bylo vnímáno jako symbol zkaženosti tehdejší církve, tím spíše, že oba papežové se vzájemně exkomunikovali a používali mocenských i vojenských prostředků pro získání vlivu nad křesťanskou evropou."
1,"james fenimore cooper (15. září 1789, burlington, new jersey – 14. září 1851, cooperstown, new york ) byl významný americký spisovatel první poloviny 19. století."
1,"snad to měla být cesta k získání správného světového názoru, která bohudík nevedla k cíli."
0,"po roce 1989 se obce připojené v roce 1976 opět odtrhly, součástí mariánských lázní však zůstala osada kladská, ležící ve slavkovském lese."
0,"jedná se o největší nestátní databázi techto památek v čr, která doplňuje informace v centrální evidenci válečných hrobů ministerstva obrany čr (cevh mo čr)."
1,"paul abraham dukas (1. října 1865, paříž, francie – 17. května 1935, paříž) byl významný francouzský skladatel, kritik, hudební pedagog a příležitostný spisovatel druhé poloviny 19. a první poloviny 20. století, tedy éry romantismu."
1,"miloš hynšt (19. prosince 1921 v chudobíně – 1. listopadu 2010) byl český herec, významný divadelní režisér, organizátor, publicista a divadelní pedagog."
0,"kolda z koldic op († mezi 1323 a 1327) byl příslušník českého panstva, dominikán, diplomat a dvořan českých králů václava ii."
1,je významný slovenský vědec a a vysokoškolský pedagog.
0,"františek wichterle (23. září 1840 prostějov – 11. června 1891 prostějov ) byl prostějovský podnikatel a zakladatel firmy první prostějovská továrna na hospodářské stroje f. wichterle, která se postupně rozrůstala až v roce 1918 (již po jeho smrti) došlo k jejímu sloučení s firmou f. a j. kovářík a vznikla firma wikov."
0,mluvčí iniciativy jan májíček na webových stránkách socialistické solidarity vyjádřil podporu organizaci hizballáh.
1,série kontroverzních protestů euromajdan vedla k opětovným sporům mezi ukrajinou a ruskem.
1,"sídlí zde řada významných technologických firem, např."
0,jeho otec byl moravský šlechtic hartman z holštejna.
0,glenn theodore seaborg (19. dubna 1912 – 25. února 1999) byl americký jaderný chemik.
0,"william duesbury (7. září 1725, longton hall, staffordshire – 30. října 1786, derby) byl britský smaltér a podnikatel 18. století."
0,petro poga - albánský politik
1,první budovu (parcela 2312/27 v katastrálním území slatina) v této průmyslové zóně postavila roku 2001 kontroverzní společnost flextronics.
1,"z kolovrat (před 1430 – 23. září 1483, praha, české království) byl významný český katolický šlechtic z libštejnské větve kolovratů, diplomat a probošt pražské kapituly."
0,v sovinci žije český fotograf jindřich štreit.
1,jeho syn arnold klebs byl významným lékařem.
0,"františek procházka (30. března 1939, sušice – 26. září 2004, praha) byl český botanik."
1,"martin scorsese skorsesý ( 17. listopadu 1942 new york, usa) je významný americký režisér, herec, scenárista a pedagog."
1,"ovšem rakouská hudební škola patří vůbec k nejsilnějším v evropě, o čemž svědčí jména jako gustav mahler (narozen na moravě), joseph haydn, franz schubert, johann strauss, anton bruckner, arnold schönberg, anton webern, alban berg, michael haydn, carl ditters von dittersdorf, max steiner, alexander von zemlinsky, franz xaver süssmayr, johann joseph fux či johann georg albrechtsberger."
0,jiří kolšovský (1955 – 17. srpna 1998) byl český hudebník.
0,josef drahoňovský byl český sochař.
1,"sherylin fenn ( 1. února 1965 detroit, michigan) je známá americká herečka."
0,miroslav hroch ( 14. června 1932 praha) je český historik se zaměřením na problematiku formování moderních národů.
0,"bohuslav švarc (6. prosince 1921, habří - 18. prosince 2011, české budějovice) byl český odborník na pěstění lesů a bývalý ředitel lesního závodu nové hrady (1956-1982)."
0,"josef samsour (7. srpna 1870, vatín – 4. března 1930, brno-černovice) byl český římskokatolický kněz, profesor církevních dějin a církevní historik."
0,"zasvěcen byl klementu maria hofbauerovi, což byl člen řádu redemptoristů."
1,na západním okraji kunratického lesa (blízko kardiocentra ikem) fungují dvě pozoruhodné restaurace - u krále václava iv.
1,"kolda z koldic op († mezi 1323 a 1327) byl významný příslušník českého panstva, dominikán, diplomat a dvořan českých králů václava ii."
1,"první období nového čínského státu bylo typické autokratickou vládou mao ce-tunga, jejíž následky ještě dnes vzbuzují řadu kontroverzí, hlavně kvůli nesmiřitelné politice vůči odpůrcům (vypuzení intelektuálů po kampani sta květů), mnohým ekonomickým omylům (v hladomoru následujícím po velkém skoku zemřelo mezi 20 až 30 miliony lidí) a obrovským škodám v kulturním dědictví (v rámci kulturní revoluce probíhala oficiálně nařízená ničení starých předmětů a staveb)."
0,johann gottlieb fichte (19. květen 1762 – 27. leden 1814) byl německý filosof a žák immanuela kanta.
0,"islám v české republice nechceme (ivčrn) je iniciativa, která sdružuje lidi kritizující islám a jeho praktiky."
1,"alanis nadine morissette známá jako alanis morissette ( 1. červen 1974, ottawa, ontario) je úspěšná kanadsko-americká zpěvačka, textařka, skladatelka a hudební producentka."
0,"louis malle ( 30. října 1932 thumeries, nord – 23. listopadu 1995 beverly hills, usa) byl francouzský režisér, scenárista a filmový producent, držitel mnoha mezinárodních filmových cen včetně oscara, césara a filmové ceny britské akademie."
1,"christiaan neethling barnard (8. listopadu 1922 – 2. září 2001) byl významný jihoafrický chirurg, který jako první provedl úspěšnou transplantaci srdce."
1,romano guardini (17. února 1885 verona – 1. října 1968 mnichov) byl významný německý filosof a katolický teolog.
1,"současná podoba funkcionalistického paláce pochází z let 1927-28. jeho autorem je významný pražský německý architekt adolf foehr, žák jana kotěry."
0,zdeněk herman (24. března 1934 v libušíně) je český fyzikální chemik.
1,rod pánů z nevědomí byl významný slezský panský rod.
1,odsouzení bludů fótia.
0,oliver dohnányi (oliver von dohnányi) (2. března 1955 trenčín) je český a slovenský operní symfonický dirigent a organizátor hudebního života.
1,"william james harding (19. září 1826 southampton, hampshire, anglie – 13. května 1899 sydney) byl významný novozélandský fotograf."
0,"václav bělohradský ( 17. ledna 1944 praha) je současný český filosof a sociolog, žijící od roku 1970 v itálii a působící od roku 1989 též v česku."
0,křesťanství (z řec .
0,"léo delibes vlastním jménem clément philibert léo delibes (21. února 1836, st. germain du val – 16. ledna 1891, paříž) byl francouzský skladatel 19. století, přední osobnost hudebního romantismu."
0,charles andré joseph marie de gaulle (22. listopadu 1890 lille – 9. listopadu 1970 colombey-les-deux-églises) byl francouzský státník a voják.
1,jaromír drábek ( 5. března 1965) je významný český odborník v oblasti ekonomie.
0,"po 142–148denní březosti rodí samice v ústraní 1–4 mláďata, která dospívají již v prvním roce života."
0,"ilja hurník (25. listopadu 1922 poruba – 7. září 2013 praha) byl český hudební skladatel, klavírista, hudební pedagog, dramatik a spisovatel."
1,františek maxmilián kaňka (19. srpna 1674 praha-staré město – 14. července 1766 praha-staré město ) byl významný český barokní architekt.
1,německý boxer – populární psí plemeno
1,"pochází z politicky aktivní rodiny, její otec ernst albrecht byl významný politik křesťanskodemokratické unie (cdu) a dlouholetý ministerský předseda spolkové země dolní sasko (1976–1990)."
1,"původně měla obec i svou střední školu, na které studoval i významný novinář edward r. murrow, po skončení 2. sv."
0,"alois baron pražák (21. února 1820 uherské hradiště – 30. ledna 1901 vídeň) byl moravský a rakouský politik, právník a šlechtic, nejvýznamnější reprezentant českého živlu na moravě v druhé polovině 19. století a předák moravské odnože národní (staročeské) strany, koncem 19. století předlitavský ministr-krajan a ministr spravedlnosti."
1,"– čang ťü-čeng, významný úředník za vlády mingských císařů lung-čchinga a wan-liho ( 1525)"
0,je autorem knih kritizujících feminismus.
1,"jan hasištejnský z lobkovic (1450, hasištejn u kadaně – 8. srpna 1517, kadaň) byl významný český šlechtic, humanista a diplomat ve službách krále vladislava jagellonského z hasištejnské větve lobkoviců."
0,"františek kaván (1866–1941), český krajinář"
1,"kumaradžíva (344 - 413) byl významný buddhistický mnich z kuči, učenec a překladatel."
0,boulevard saint-germain je bulvár v paříži.
0,"rudolf zukal (7. června 1935 holštejn - 17. prosince 2010) byl český fotograf, který svou profesní i uměleckou činnost úzce spojil s městem moravská třebová, ačkoliv se tu nenarodil."
1,slavný souboj s medvědem se natáčel na konopišti.
1,"rudolf suchánek ( 27. ledna 1962, české budějovice) je bývalý úspěšný český hokejový obránce a nyní se věnuje v ledním hokeji trenérské práci."
0,"před začátkem sčítání je moravskými aktivisty vedena kampaň, označující obyvatele moravy a slezska za „podčechy“, resp."
0,"významnou roli sehrál právní zástupce matky zavražděné, národovec a radikální poslanec judr."
1,"luděk hulan, někdy psaný i jako luděk hulán (11. října 1929 v praze - 22. února 1979 v praze) byl významný český jazzový kontrabasista a hudební organizátor, jenž svojí tvorbou ovlivnil celou řadu předních jazzových kontrabasistů."
0,"kišen singh, známý též jako krišna singh, byl indický pandita a bratr naina singha."
1,"výběr ""argumentů a metod"" přisuzovaný tzv."
1,ladislav mráz (25. září 1923 strakonice – 7. května 1962 praha) byl významný český basbarytonista.
0,"v zemích, které se ocitly pod nadvládou ateistického komunismu, docházelo k násilné likvidaci uniatských církví, jejichž kněžstvo i věřící byli nuceni k přestupu k pravoslaví (lvovský synod v r. 1946, prešovský synod v r. 1950 , zrušení unie v rumunsku v r. 1948)."
0,"michail ivanovič čigorin, rusky михаил иванович чигорин, (12. listopadu 1850, gatčina u petrohradu – 25. ledna 1908, lublin) byl ruský šachista, jeden z nejlepších světových hráčů své doby, mistr ruska z let 1899 až 1905."
0,i po přepracování podle vás sekce nevyhovuje npov?
0,"georgij valentinovič plechanov (, , tambov, rusko – 30. května 1918, terijoki, finsko) byl ruský politik, filozof a menševik."
1,"brixton academy, současný oficiální název carling academy brixton, je významný hudební a koncertní sál nacházející se na rohu brixton road a stockwell road v londýnské čtvrti brixton v městském obvodu lambeth."
1,"karel souček (16. září 1915 kročehlavy u kladna – 26. listopadu 1982 kladno) byl významný český malíř, grafik, ilustrátor a pedagog."
1,"robert c. tucker (29. května 1918, kansas city, missouri, usa – 29. července 2010, princeton, new jersey, usa) byl významný americký politolog, historik, pedagog a diplomat, expert na dějiny a politiku sovětského svazu a ruska."
0,"nikola tesla (9. července 1856 smiljan, tehdejší rakousko-uhersko, dnes chorvatsko – 7. ledna 1943 new york) byl srbsko -chorvatsko -americký fyzik, jeden z největších objevitelů na poli elektrického inženýrství, je podle něj pojmenována jednotka magnetické indukce (tesla)."
1,nachází se zde významná železniční křižovatka a oblíbený pivovar holba.
1,"za okamžik vám tam zdroj citace vložím (již je uveden v externích odkazech) a přestaňte mi vandalizovat text, ohledne významnosti je tam také validní zdroj přesunu vám jej z externích odkazů do zdrojů, přestaňte tam vkládat neopodstatněné šablony (proton post (diskuse) 5."
1,dr. hugo feigl (15. března 1889 praha – 5. února 1961 new york) byl významný pražský galerista.
1,"jaroslav pospíšil, významný autor literatury faktu"
0,město a přístav založili roku 212 alanové.
0,"na místním zámku zemřel 19. srpna 1901 český politik, ekonom a vysokoškolský pedagog josef kaizl."
1,"m. m. bachtin byl významný ruský filosof a myslitel, teoretik evropské kultury a umění."
0,william downey (14. července 1829 south shields - 7. července 1915 kensington) byl portrétní fotograf v období viktoriánského londýna.
1,hraje již neuvěřitelných 50 let pro posluchače všech věkových kategorií doma i v zahraničí.
1,jeho otcem je významný architekt jean tschumi (1904-1962).
0,kolyma je řeka v severovýchodní části sibiře.
0,"neznalost těchto ideálů a dobových souvislostí byla pro některé české komentátory po roce 2000 důvodem, proč foglara obviňovali z pedofilie a „úchylky“ pro „opěvování opálených chlapeckých stehen“."
0,jedná se o plodenství drobných peckoviček na společném dužnatém vřetenu.
0,"dr. john dee (13. července, 1527 – 1608 nebo 1609) byl britský matematik, astronom, astrolog, geograf a rádce královny alžběty i.. velkou část svého života zasvětil alchymii, věštectví a hermetické filozofii."
1,"(všiměte si, že autor v některých případech kritizuje nedodržování něčeho, co mají být dle něj zásady katolického novináře a zdravé prezentace katolicismu, přitom je ale podstatně méně kritický k ad, které bylo dlouhodobě cílem kritiky biskupů a o církevní schválení přišlo a bzlo zakázáno je distribuovat v kostelích."
0,"nikifor krynicki (25. května 1895 krynica zdrój – 10. října 1968 folusz), vlastním jménem epifaniusz drowniak, byl rusínský (łemkovský) naivní malíř, který tvořil v polských lázních krynica zdrój."
1,"václav křížek (25. listopadu 1833 strážov – 4. června 1881 tábor ) byl významný pedagog, vlastenec, politik a kulturní organizátor."
1,"mléko zpracovává pobočka jihočeských mlékáren madeta, sídlící v nádražní ulici a v téže ulici je rozlehlý areál mlýnsko-pekárenského kombinátu adélka a.s.. také v pelhřimově funguje pivovar poutník s vynikajícím nepasterizovaným pivem."
1,"(23. června 1940 praha — 22. srpna 2009 praha) byl významný český historik a pedagog, specializující se v oblasti českých dějin především na období protektorátu a mnichovské krize."
1,"sergej matvejevič štemenko (, stanice urjupinská – 23. dubna 1976, moskva) byl významný sovětský generál druhé světové války, náčelník generálního štábu sovětské armády v letech 1948 - 1952, člen komunistické strany."
1,"sympatie k sovětskému svazu v československu byly po druhé světové válce značné, vzhledem k tomu, že země byla před druhou světovou válkou zrazena svými západními spojenci (mnichovská zrada ), zatímco rudá armáda zemi nacistické okupace zbavila."
0,eu: itzulpengintza automatiko
1,"duha) byla britská hardrocková skupina, kterou po odchodu z deep purple založil v roce 1975 legendární kytarista ritchie blackmore."
1,letecká doprava je zatím jen sportovní z letiště třebíč.
1,"islamofobů vyvolala též zpráva o rozsudku smrti pro mauritánského novináře mohameda cheikh ould mohameda, který pouze kritizoval islám ."
0,"(24. září 1625 – 20. srpna 1672) byl nizozemský politik v 17. století, v době největší nizozemské koloniální expanze."
1,"wigan je významné město v severozápadní anglii, sídlo stejnojmenného distriktu metropolitního hrabství velký manchester."
0,"k odkazu martina středy se přihlásil spolek stredonius, který se v roce 2018 pokusil soudní cestou zabránit konání divadelního představení „naše násilí a vaše násilí“ režiséra olivera frljiće v brně."
0,"walter schamschula ( 23. prosince 1929, praha, československo) je německý slavista, literární historik a překladatel."
1,"dr. john dee (13. července, 1527 – 1608 nebo 1609) byl významný britský matematik, astronom, astrolog, geograf a rádce královny alžběty i.. velkou část svého života zasvětil alchymii, věštectví a hermetické filozofii."
0,jeho matka byla lékařka a jeho strýc szolem mandelbrojt byl uznávaný pařížský matematik.
0,referendum2016 .cz/ stránky spolku brno+
1,"rok 1967 byl pro janu janovskou a další herce (n. chmelařová, m. jahoda, s. zindulka, j. chalupa, l. peňáz a m. hornyš) klíčový, neboť v tomto roce se legendární režisér milan pásek vrací do divadla bratří mrštíků a přivádí sebou janu janovskou i další umělecké osobnosti."
1,"to je jako z jedné dvorského písničky o moudrosti - ""na sklonku života, dospěl jsem k moudrosti veliké, že blablabla blablabla brekeké"""
0,"oscar almgren (9. listopadu 1869 ve stockholmu – 13. května 1945 uppsale) byl švédský archeolog, jehož systém třídění římských a germánských spon je dodnes v platnosti."
0,"v roce 2011 podpořil primátora svobodu, aby vedení prahy zaštítilo homosexuální festival a průvod prague pride."
1,"peter seeger (3. května 1919, new york – 27. ledna 2014), také známý jako pete seeger, byl americký folkový zpěvák a politický aktivista, významný autor folkových písní a protestsongů 50. a 60. let 20. století, sběratel lidových písní."
0,"milan munclinger (3. července 1923 košice – 30. března 1986 praha) byl český flétnista, dirigent, skladatel, muzikolog a hudební publicista."
0,"aztécká říše (též jako aztécký trojspolek) byl státní útvar v předkolumbovské americe, který se rozkládal na území mezoameriky, respektive mexika."
0,ale to by tu musela platit pro všechny stejná pravidla...-2a00:1028:83be:4392:542a:33b1:7e4a:f714 28.
1,"georgij valentinovič plechanov (, , tambov, rusko – 30. května 1918, terijoki, finsko) byl ruský politik, filozof a významný menševik."
1,"jaromír nohavica ( 7. června 1953 ostrava) je významný český folkový písničkář, textař, libretista, osobitý zpěvák, skladatel a kytarista."
1,"ian gillan ( 19. srpna 1945; hounslow, londýn) je britský zpěvák, známý především jako člen legendární hard rockové skupiny deep purple a také díky svému jednoletému angažmá v black sabbath."
1,"zdrojovaná přímo dokumenty strany, bez upřesnění (za pomoci nnvz) co přesně je myšleno těmi eufemismy typu ""silný národní stát"", jaký má být obsah stranou navrhovaného ""jazykového zákona"", co je myšleno ""prospěchem akceschopnosti a autority"", které přesně svobody a lidská práva jsou tak „zbytečná a škodlivá“, že je chtějí omezit."
1,"jaromír neumann, drsc., (15. srpna 1924 městec – 26. října 2001, praha) byl významný český historik umění věnující se převážně baroknímu umění."
0,v aténách umírá řecký stratég periklés při morové epidemii ( 500 př.
0,"julius tandler (16. února 1869 jihlava – 25. srpna 1936 moskva) byl rakouský lékař moravského původu, anatom a sociálně-demokratický politik, zakladatel moderní sociální politiky, zakladatel prvního ministerstva zdravotnictví na světě a systému pediatrického poradenství, manželských poraden, mateřských škol a očkování v tehdejším rakousko-uhersku a meziválečném rakousku."
1,"bill brandt (3. dubna 1904, hamburk – 20. prosince 1983) byl významný britský novinářský fotograf známý pro své vysoce kontrastní fotografie britské společnosti, akty a zkreslená panoramata."
0,irská republikánská armáda byla v minulých letech oficiálně odzbrojena (dohoda byla uzavřena v pátek 10. dubna 1998 - prošla referendem v obou částech irska) ( dobrovně se vzdala pod dozorem nezávislých pozorovatelů svého arzenálu) a ukončila svojí ozbrojenou činnost.
1,"peter newmark (12. dubna 1916 brno – 17. července 2011) byl britský lingvista, pedagog, překladatel a významný teoretik překladu."
0,jan jílek (30. dubna 1707 lubná u litomyšle – 3. října 1780 český rixdorf) byl představitel českého nekatolického exilu.
1,"fidel castro – fidel alejandro castro ruz, fidel castro ruz – ( 13. srpna 1926) je od roku 1959, kdy svrhl předchozího diktátora fulgencia batistu, kubánský kontroverzní autoritářský prezident a vůdce."
1,jöns jacob berzelius (20. srpna 1779 – 7. srpna 1848) byl významný švédský chemik.
1,praxe používání rozlišovačů není všude ještě ustálená ani jednotná a bývá předmětem diskusí a sporů.
0,"v roce 1930 zůstalo v zemi 70 000 domorodců, dnes jejich počet přesahuje 270 000."
1,"v české republice je nejznámějším hráčem minecrafák, který vůbec jako první český nebo slovenský uživatel překonal hranici více jak 100 000 odběratelů na svém youtube kanále."
1,"menno simons (uváděn také jako menno simonszoon, 1496–1561) byl významný nizozemský teolog, katolický kněz, zakladatel a vůdčí představitel specifické odnože novokřtěnců, tj."
0,"jiná státní agentura pod jeho vedením realizovala komplexní ocenění půdy v celé ruské federaci, což umožnilo zavedení pozemkové daně v zemi."
0,"první historicky doloženým hrabišicem je kojata, který byl členem dvora vratislava ii."
0,prof. adolf sýkora ( 5. května 1931 ) je český houslista a houslový pedagog.
1,child in time je skladba slavné britské hardrockové skupiny deep purple.
1,"jan merell (10. května 1904 praha – 22. září 1986 praha) byl významný český římskokatolický teolog, kněz, novozákonní biblista, profesor a dlouholetý děkan římskokatolické cyrilometodějské bohoslovecké fakultě v praze se sídlem v litoměřicích."
0,jejich smrt je nejkrvavějším aktem vraždy školáků v americké historii.
1,"zmínění faktu, že mimo samozvaných ""badatelů v psychotrnice "" probíhá/probíhal výzkum tzv."
1,"od roku 2015 jezdí ve formulových závodech, od roku 2017 v evropské sérii formule 3. je synem úspěšného závodníka michaela schumachera, při motokárových závodech však používal pseudonymy mick betsch (příjmení matky corinny za svobodna) a mick junior."
0,"ruská vláda jej ale vydala zpět do německa, kde byl souzen a odsouzen za své jednání spáchané během studené války."
1,během násilností v kosovu a následné agrese nato vůči jugoslávii podporoval miloševičovu vládu a stal se jejím místopředsedou.
0,"pierre-auguste renoir, známější pouze jako auguste renoir, (25. února 1841, limoges, francie – 3. prosince 1919, cagnes-sur-mer, francie) byl francouzský impresionistický malíř."
0,"franz damasus deworezky (25. listopadu 1816 třeboň – 1. června 1891 český krumlov) byl jihočeský stavitel a architekt, působící především na stavbách schwarzenbergů."
0,"wigan je město v severozápadní anglii, sídlo stejnojmenného distriktu metropolitního hrabství velký manchester."
0,emil martinec (21. ledna 1869 horní jelení - 30. listopadu 1945) byl první odborový přednosta ministerstva financí a organizátor celní služby.
0,"marcus valerius maximianus (2. století poetovio, panonie - ) byl římský generál v období markomanských válek za vlády císaře marca aurelia."
1,"v roce 1930 zůstalo v zemi pouze 70 000 domorodců, dnes jejich počet přesahuje 270 000."
0,"jeho syn marcel landowski (1915–1999) byl francouzský hudební skladatel, který se angažoval i v politice."
0,"prosadil se také jako muzejník, když pro telčské muzeum vypracoval první evidenční systém sbírek."
1,"katedrála byla zasvěcena svatým cyrilu a metodějovi, kteří původně přinesli pravoslavné slovanské křesťanství na velkou moravu, a od nichž církev v českých zemích vzešla."
1,"jacques offenbach ža:k ofnbach (20. června 1819, kolín nad rýnem, německo – 5. října 1880, paříž, francie) byl významný francouzský skladatel německého původu, violoncellista, divadelní ředitel, autor cellových a orchestrálních skladeb, písní, a zejména více než stovky hudebně-dramatických děl."
1,"československého národa), jemuž připsal užívání fiktivního „československého“ jazyka."
1,"po masakru studentů na národní třídě 17. listopadu 1989 se večer 18. listopadu v realistickém divadle sešli pražští i mimopražští divadelníci za přítomnosti václava havla a vydali prohlášení, kterým se přidali k týdenní protestní stávce studentů."
1,"největší rozkvět zažila řepice v době, kdy ji vlastnil významný český humanista a místosudí království českého jan hodějovský."
0,"vlasta henych ( 1962 ) je český metalový baskytarista a zpěvák, frontman black metalové hudební skupiny törr a člen projektu zemětřesení."
0,"mezi její vůbec nejznámější díla patří třináctidílný televizní seriál pro děti kamarádi z prostředí pražské malé strany, kde svoji první velkou filmovou roli ztvárnil herec, zpěvák a moderátor marek eben."
0,"derick thomson (5. srpna 1921, stornoway - 21. března 2012), v gaelštině ruaraidh macthòmais, byl skotský básník píšící zejména ve skotské gaelštině, autor literárněvědných studií o skotské gaelské poezii a univerzitní pedagog v oblasti keltských studií."
0,"(známý také jako juraj čepelák) (21. dubna 1917 pavlovice, okres kutná hora, rakousko-uhersko - 2000) byl zoolog, entomolog a pedagog."
1,"petr macek ( 21. května 1944, praha) je významný český teolog, učitel systematické teologie na evangelické teologické fakultě univerzity karlovy (etf uk) v praze."
1,založená je mimo jiné i na ostré kritice hejtmanů zvolených za čssd.
1,"dlouholetým janovým sekretářem a diplomatem byl významný francouzský básník a hudební skladatel guillaume de machaut, který po králově smrti na svého patrona sepsal oslavnou báseň soud českého krále."
1,"bedřich housa ( 12. dubna 1926, praha) je oceňovaným autorem a rytcem poštovních známek."
