label,sentence
0,vítězslav kyšer (11. února 1898 přistoupim – 16. června 1943 v plötzensee) byl prvorepublikový průmyslník a odbojář – spolupracovník odbojové skupiny obrana národa.
1,"jiří kotas ( 7. června 1952) je bývalý neúspěšný český politik, podnikatel, v současné době uprchlý."
0,je druhým největším městem jihomoravského kraje a historickým centrem jihozápadní části moravy.
1,po založení spolku přerušil studium a začal se naplno věnovat organizování demonstrací proti premiérovi ve střetu zájmů.
0,"zduvodneni: clanek neni vyvazenej: neni mozne psat o takto kontroverzni postave tonem, ktera ma podle mnohych blizko k extremistum a fasistum, jakoby slo o nejakeho bezneho politika; nereflektuje to skutecnost (uvedeno ve shrnutí kolegou franp9am ) --wikipedista:bobm d|p 18."
1,"otomar kubala (26. ledna 1906, lakšárska nová ves – 28. srpna 1946, bratislava) byl významný příslušník radikálního pravicového křídla hsls, náčelník štábu, později zástupce velitele hlinkovy gardy, po vypuknutí snp získal pravomoci hlavního velitele hlinkovy gardy."
1,"aztécká říše (též jako aztécký trojspolek) byl významný státní útvar v předkolumbovské americe, který se rozkládal na území mezoameriky, respektive mexika."
1,"zdeněk svěrák, jiří bartoška, jan čenský, rudolf hrušínský, martin stropnický, hana zagorová, emanuel mandler, ivan trojan, vladimír preclík a další odvážní a odsuzovaní , na něž historie zapomíná ."
1,"v každé řadě jsou osobnosti ve společnosti s profesionálním tanečníkem, kteří je učí zadaným tancům každý týden , se kterými později soutěží proti ostatním."
1,kromě výletů za historií nabízí hurghada i cesty na blízké ostrůvky (nejznámější je ostrov giftun) za neopakovatelným světem korálových útesů.
1,"izraelská okupační armáda zavraždila tři palestinské chlapce ve věku 14 až 15 let, kteří hráli fotbal u uprchlického tábora v rafahu v jižní části izraelem okupovaného pásma gazy."
1,"jako hebronský masakr se označuje masová vražda 67 bezbranných židů (převážně ultraortodoxních),"
0,"vadí mi plytký rozbor jejich nauky, který je v posatě nahrazen ultimativní anketou rozeslanou biskupům."
1,"vadí mi plytký rozbor jejich nauky, který je v posatě nahrazen ultimativní ankterou rozeslanou klerikům ( biskupům ) celého světa ."
0,"walter ulbricht (30. června 1893, lipsko – 1. srpna 1973, templin severně od berlína) byl německý komunistický politik, generální tajemník sjednocené socialistické strany německa v letech 1950 až 1971, od roku 1960 do roku 1973 předseda státní rady německé demokratické republiky."
1,jan stallich (19. března 1907 v praze – 14. června 1973 v praze) byl významný český kameraman.
0,"ivan jakovyč franko ( ; 27. srpna 1856, nahujevyči u drohobyče – 28. května 1916 lvov) byl haličský rodák, občan rakousko-uherska, ukrajinský básník, spisovatel, dramatik, esejista a literární kritik, organizátor kulturního života, národní buditel, politik, historik, etnograf, filosof a překladatel."
0,"současné hodnocení rommelových strategických schopností v článku přebírá názor jeho největších kritiků z řad wehrmachtu, kteří ovšem měli řadu osobních důvodů, proč ho neuznávat, třeba proto, že řada rommelových strategických chyb byla ve skutečnosti jejich chybami (kesselring, halder, rundstedt) či protože s ním měli řadu odborných a kompetenčních sporů."
0,"tomio okamura (japonsky: 岡村 富夫, okamura tomio,  4. července 1972 tokio) je český podnikatel a politik moravsko-japonsko-korejského původu."
0,čtyři z nich napsali přímo sourozenci wachowští:
0,"billa (zkratka z německých slov „billiger laden“ – „levný obchod“) je obchodní značka řetězce supermarketů provozovaných na území česka a dalších evropských států společností billa, spol."
0,"malostranská vodárenská věž zvaná též patržilkovská věž je nejmenší a pražská historická vodárenská věž, jenž se také jako jediná nachází při levém břehu řeky vltavy na janáčkově nábřeží v praze 5 na smíchově poblíž jižního cípu dětského ostrova."
1,"existovala převážně na moravském, českém, slovenském a maďarském území mezi léty 833 a (asi) 907."
1,"hirzo z klingenbergu (†1275) – významný dvořan přemysla otakara ii., lokátor města"
1,patří k ostrým kritikům chování editorů v české verzi wikipedie.
0,"tyto staré nástroje on sám také vystavuje, předvádí i nahrává jejich zvuk na cd."
0,"české tenistky obhájily vítězství ve fed cupu, když v pražském finále porazily srbsko 3:1. rozhodující třetí bod získala lucie šafářová, která vyhrála nad jelenou jankovićovou po hladkém průběhu 6:1 a 6:1."
0,"tato událost byla zobrazena na obraze vasilije surikova „ráno před popravou střelců“, který byl namalován v roce 1881."
1,eu phreaking – stránky fanouška phreakingu
1,anglická wikipedie k tomu má dokonce zpeciálně uzpůsobené citační šablony.
0,babín je les rozkládající se východně od nymburk a .
1,"gfk, německá společnost provádějící průzkumy veřejného mínění a čtvrtá největší organizace pro výzkum trhu na světě, provedla průzkum v krymské regionu."
1,"měli štěstí, po skončení války se všichni opět shledali, kdy následovalo přestěhování do katovic."
1,"antonín norbert vlasák (10. ledna 1812, vlašim - 7. prosince 1901 tamtéž) - katolický kněz, spisovatel a národní buditel na vlašimsku, významný autor historických a místopisných studií, kaplan ve vlašimi, farář v hrádku nad blanicí"
1,mluvčí iniciativy jan májíček na webových stránkách socialistické solidarity vyjádřil podporu teroristické organizace hizballáh.
0,většina medií její výjimečnost a fenomenální zpěv chápe jako ohrožení ostatní konvenční hudební produkce.
0,"vilu pronajímal blízký přítel prezidenta miloše zemana zdeněk zbytek, známý svou náklonností k putinovskému rusku."
1,"závěr článku by domnívám se měl obsahovat konstatování obecných faktů nezastírajících podstatu, ale zároveň nepodsouvajících suběktivní výklady sporných témat a už vůbec ne takových diskutabilních detailů, jako jsou krádeže razítek apod."
0,"(1902-1940 lázně skalka; 1940-1945 heilanstalt in kunzendorf b. frankstadt u. d. radhost, mähren; 1945-1948 lázně skalka; 1948-1952 hornický léčebný ústav zdeňka nejedlého, 1952-2000 pobočka okresní nemocnice ve frýdku - místku, nemocnice čeladná) je rehabilitační centrum na pomezí obcí kunčic pod ondřejníkem a čeladné."
1,ozón je velmi silný oxidant a je ideální jako chemicky čistý dezinfekční prostředek.
1,"francesco durante (31. března 1684 frattamaggiore - 30. srpna 1755, neapol) byl významný italský skladatel a pedagog první poloviny 18. století."
0,aféra spojená s pověrou o rituální vraždě a vlnou antisemitismu se nazývá hilsneriáda.
1,"synagoga je vzácnou architektonickou památkou města nitry, zapsanou v seznamu kulturních památek slovenska."
0,"jaroslav pospíšil, autor literatury faktu"
0,josef jirsík (26. listopadu 1898 praha – 30. prosince 1956 teplice) byl český zoolog a ornitolog.
1,"rudolf suchánek ( 27. ledna 1962, české budějovice) je bývalý úspěšný český hokejový obránce a nyní se věnuje v ledním hokeji trenérské práci."
0,"nyní povstalci ovládají východ lybie, zatímco muammar kaddáfí některá města na zápdě ."
1,hradec králové (německy ; ) je statutární a významné univerzitní město na východě čech a metropole královéhradeckého kraje.
0,zenwalk: francouzská distribuce založená na slackware linuxu
0,"nejčastěji se používá jako nosná látka roztoku parenterálně (tedy cestou mimo trávicí trakt, většinou injekčně nebo v infúzi) podávaných léků nebo jako infuze (nitrožilní nebo vzácněji i podkožní) při dehydrataci organismu (nyní už ne, pr (ztrátě tekutin)."
0,otto kohn (1887 - 1965) byl český architekt židovského původu.
0,"2008), architekt prostějovska, olomoucka"
0,"první z revolucí, únorová, úzce souvisela s rozpadem státu a korozí carské moci v důsledku první světové války, v níž rusko bojovalo po boku francie a británie proti německu a rakousko-uhersku."
1,"august (francouzsky philippe auguste; 21. srpna 1165 paříž – 14. července 1223 nantes) byl významným francouzským králem, který přispěl ke sjednocení francie a odstranění vlivu anglických panovníků na kontinentě."
1,"jako věcně správné pojmenování celého státu je většinou odborníků označováno česko, ovšem toto označení má řadu odpůrců, mnozí jej považují za ošklivý novotvar (přestože jím není a bylo použito i dlouho před vznikem československa), něco nepatřičného či cizorodého."
1,"v pohotovosti je 6 tisíc ozbrojených členů lidových milicí a bohužel, dle pamětníků, i „svobodovy“ tanky kolem prahy."
0,"catherine-dominique de pérignon, markýz grenady, hrabě císařství, (31. května 1754, grenade-sur-garonne, languedoc, francie- 25. prosince 1818, paříž, francie) byl generál, císařský maršál."
0,mcdonnell douglas byl americký výrobce letadel.
1,"je centrální veřejné prostranství v historickém středu českých budějovic, v současné době pojmenované po zakladateli města, českém králi přemyslu otakaru ii, je jedním z největších náměstí v české republice a často bývá řazeno i mezi náměstí nejkrásnější ."
1,"dlouhodobě diskutovaným problémem je otázka restituce církevního majetku, jejíž realizace by mohla v horizontu 30 let ve výsledku znamenat faktickou odluku církve od státu v česku."
1,"1965 – roman onderka, český politik a nejlepší brněnský primátor"
0,abdur rahmán mómand známý též jako rahmán bábá byl súfijský a paštúnský básník.
1,ilustrační obrázek nohou jako erotogenní zóny.
1,"nejčastěji se používá jako nosná látka roztoku parenterálně (tedy cestou mimo trávicí trakt, většinou injekčně nebo v infúzi) podávaných léků nebo jako infuze (nitrožilní nebo vzácněji i podkožní) při dehydrataci organismu (ztrátě tekutin)."
1,po dětství plném hudby vstoupil na vysoce prestižní pražskou akademii muzických umění.
0,jean frédéric bazille (6. prosince 1841 – 28. listopadu 1870) byl francouzský impresionistický malíř působící především jako portrétista a krajinář.
1,"on sanopz sloužil prominentním komunistům od 50. let, ale před otevřením této nemocnice, se měl sídlo v ulici na cihlářce (což uvádí i článek)."
1,"proces proběhl v roce 1692 ve městě salem (stát massachussets) mezi evropskými imigranty, kteří byli pochopitelně ovlivněni dobovými mýty a kulturou."
1,"achille guénée (1. ledna 1809, chartres – 30. prosinec, 1880, châteaudun) byl významný francouzský advokát a entomolog, lepidopterolog."
0,"v české republice je známým hráčem minecrafák, který vůbec jako první český nebo slovenský uživatel překonal hranici více jak 100 000 odběratelů na svém youtube kanále."
0,"sandoy je jeden z osmnácti ostrovů , které spolu tvoří dánské autonomní souostroví faerské ostrovy."
1,"poté se stal studentem fakulty všeobecného lékařství univerzity karlovy v praze, oboru stomatologie."
1,"popírání holocaustu zdánlivě v souladu s vědeckými metodami je jedním z nových proudů tohoto původně v podstatě seriózního historického proudu, který tak značně zdiskreditovalo."
1,"kozí hřbety jsou malebný skalnatý (buližníkový) hřeben na okraji území čtvrti suchdol na severozápadním okraji hlavního města prahy, podél hranice únětic a nedaleko horoměřic."
1,jako zimní čas se však někdy (nesprávně) označuje i standardní pásmový čas (jako protiklad letního času).
1,významný fotograf jindřich eckert pořídil v době svého členství v komisi (1894 - 1898) 40 nových snímků a zapůjčil 500 fotografií z předchozích dvaceti let své tvorby.
0,"31. srpna – vilém z rožmberka, český aristokrat a nejvyšší purkrabí českého království ( 10. března 1535)"
0,uveřejnil ji karl marx (avšak mnoho lidí již na podobný koncept přišlo dříve ) a považuje ji za jednu z hlavním příčin nesvobody kapitalismu.
0,"kuba je jednou z mála existujících zemí, která je ovládána komunistickou stranou a existuje zde ještě socialismus (zde ovšem velice specifický)."
0,"mikuláš koperník (19. února 1473, toruň – 21. května 1543, frombork) byl pruský astronom, matematik, právník, stratég a lékař, tvůrce heliocentrické (sluncestředné) teorie."
1,"blanka vítková ( 14. listopadu 1948, praha) je významná česká sólová operní pěvkyně, mezzosopranistka."
1,"10. listopad – li po, významný čínský básník ( asi 701)"
1,"narodil se zde i johann von wenisch (1802–1895), významný rakouský soudce a politik."
0,"františek kec (5. ledna 1883 bezděkov – 18. května 1971) byl český technik a konstruktér automobilů, dlouholetý hlavní konstruktér a generální ředitel automobilky praga ."
1,"štěpán za šternberka byl významný šlechtic z rodu pánů ze šternberka, zakladatel moravské šternberské větve."
1,"n. l. o jeho vládě nevíme takřka nic bližšího, pouze to, že podnikl několik výprav proti urartu."
1,podle závěrečné policejní zprávy z března 1945 byly nalezeny ostatky 18 375 mrtvých a celkový počet obětí byl odhadnut na 25 tisíc — kterýžto fakt již roku 1966 veřejně akceptoval i usvědčený falzifikátor a dezinterpretátor historie david irving
0,"prostějovská továrna wichterle a kovářík a.s., zkráceně wikov, byl strojírenský podnik v tehdejším československu."
0,už ve dvacátých letech sepsal knihu mezinárodní žid: světový problém.
1,"jan pirk ( 20. dubna 1948, praha) je významný český kardiochirurg, přednosta kardiocentra ikemu."
1,"ondřej ptáček (zemřel 1511) byl významný mistr kutnohorský, zvonař konce 15. a počátku 16. století, syn prokopa konváře."
1,hermann maier - slavný rakouský sjezdový lyžař
0,za svou kariéru získala řadu českých a polských ocenění.
1,mluvčí iniciativy jan májíček na webových stránkách socialistické solidarity vyjádřil podporu teroristické organizaci hizballáh.
1,"pokud termínem české slezsko označujeme veškerý český podíl historického slezska, tak k němu musíme počítat i drobná území v krkonoších a jizerských horách v královéhradeckém a libereckém kraji, která získalo československo roku 1959 od polska a jsou jedinými částmi bývalého slezského javorského knížectví na území dnešní české republiky."
0,"tyto nepřesnosti a nepravdy , které jsou pod tímto textem, jdou od člověka, který této problematice vůbec nerozumí a snaží se tak klamat i další nemysliveckou veřejnost nepravdivými informacemi, a tak apeluji na ostatní, aby tuto diskuzi brali s velkou rezervou."
0,praxe používání rozlišovačů není všude ustálená ani jednotná a bývá předmětem diskusí a sporů.
1,"heinrich wölfflin (21. června 1864 winterthur – 19. července 1945 curych) byl významný švýcarský historik umění, jehož analytický, deskriptivní systém zásadně ovlivnil metodologii dějin umění první poloviny 20. století."
0,"františek rouček (25. dubna 1891 nové strašecí – 29. prosince 1967 addis abeba) byl československý právník, profesor obchodního a směnečného práva a děkan právnické fakulty masarykovy univerzity v brně, také rektor vysoké školy politické a sociální v praze."
0,"ivan martin jirous (23. září 1944 humpolec – 9. listopadu 2011 praha), známý též pod přezdívkou magor nebo magor jirous, byl český básník, publicista a výtvarný kritik, spiritus agens českého undergroundu."
0,"empedoklovo zobrazení světa se podivuhodně podobá některým teoriím moderní kosmologie, která identifikuje, jakožto počátek našeho světa, fenoménem „ velkého třesku “ a jako jeho konec fenomén „ velkého krachu “ ."
0,"rok 1967 byl pro janu janovskou a další herce (n. chmelařová, m. jahoda, s. zindulka, j. chalupa, l. peňáz a m. hornyš) klíčový, neboť v tomto roce se režisér milan pásek vrací do divadla bratří mrštíků a přivádí sebou janu janovskou i další umělecké osobnosti."
0,"uplatnil se též na dabingové dráze, kde daboval jean-paula belmonda od roku 1965 až do své emigrace v roce 1977 a propůjčil mu svůj nezaměnitelný rošťácký hlas v několika filmech jako např."
0,"roku 1992 vyslovil tvrzení, že výsledek druhé světové války byl po bitvě u stalingradu stále ještě otevřený."
0,"pakistan administered kashmir ( pak ), česky též pákistánem okupovaný kašmír, je indickou vládou prosazovaný název pro části státu džammú a kašmír, které jsou pod kontrolou pákistánu."
1,"tak pravil zarathustra si získala mnoho příznivců, nejen díky genialitě nietzscheho komplexního filosofického názoru, ale také díky svému originálnímu poetickému podání."
0,"právě kvůli své rychlosti a agresivitě hardcoru, byly hardcore parties navštěvovány příznivci ultrapravice nebo hooligans a nebylo vyjímkou že si hooligans znepřátelených klubů vyřizovali účty přímo na party."
1,"jean-louis trintignant ( 11. prosince 1930 piolenc, vaucluse, francie) je významný francouzský divadelní a filmový herec, držitel ceny pro nejlepšího herce na mff v cannes a držitel ocenění césara za nejlepší herecký výkon."
1,"po usnesení ústavního soudu, který zrušil část volebního zákona pro porušení rovnosti volebního práva a šancí kandidujících stran, nařkla marie benešová bez důkazů soudce ús z nečestných pohnutek a z účelovosti ve snaze zopakovat svůj mandát."
0,"svoji fotbalovou kariéru zahájil v rodném tauro f.c., odkud se přes juventud retalteca dostal v roce 2011 do chorrillo f.c., s nímž získal titul.poté však přestal nastupovat a v zimě 2012 byl poslán na hostování do fk senica."
1,"– 17. února 1920, vídeň) byl významný vídeňský stavitel varhan a harmonií v druhé polovině 19. a začátku 20. století."
1,moderní psychiatrie je bouřlivě se rozvíjející se lékařský obor který dovede mnoha nemocným pomoct navrátit se do běžného života a dalším pomáhá zmírnit jejich utrpení.
0,byl plně odpovědný za osvobození vietnamu od francouzské nadvlády a nastolení socialistického režimu v severním vietnamu i represi proti odpůrcům nezávislosti a socialismu .
0,"friedrich zander, lotyšsky frīdrihs canders, rusky фридрих артурович цандер, někdy užíván anglický přepis ruské verze jména friedrich tsander (11. srpen 1887, riga – 28. březen 1933, kislovodsk) byl průkopník raketové techniky a kosmonautiky, baltský němec narozený na území dnešního lotyšska (tehdy ruská říše)."
0,"pochází z umělecké rodiny, jeho otec jiří plachý starší byl český herec, hercem byl i jeho strýc vojta plachý tůma."
0,"white media je neonacistický, pravicově extremistický a xenofobní web, který publikuje články a videa proti imigrantům, sexuálním menšinám a multikulturalistům."
0,"tady nejsou jen čechy, moravané a slezané (k nimž ostatně patříš aji ty) jsou taky občany tohoto státu a platí daně, tak mají plné právo na to, aby se o tomto státě mluvilo jako o české republice , případně aby se vedle sebe zmiňovaly čech, morava a slezsko a ne, aby si jedna část republiky osobovala právo tvrdit, že tohle jsou čechy a ostatní že musejí držet hubu."
1,"vojenská policie zareagovala zatčením všech protestujících, likvidací jejich tábora a oplocení lokality několika kilometry bariér z žiletkového ostnatého drátu ."
0,gymnázium arabská je pražské čtyřleté státní gymnázium sídlící na praze 6.
0,v roce 1965 mu byl udělen titul zasloužilý umělec in memoriam a roku 2002 mu byla též in memoriam udělena pocta české komory architektů.
1,jakub auguston mladší (asi 1668 – 3. února 1735) byl významný plzeňský barokní architekt a stavitel.
0,z důvodu nepovedené operace vrozeného rozštěpu patra trpí drobnou vadou řeči.
0,na počátku druhé světové války vstoupil do britského královského letectva royal air force.
1,vrchol je odlesněný a nabízí široké výhledy na okolní romantickou krajinu.
1,"finanční deficit naštěstí uhradili s peroutkou spřízněné lidové noviny, kde byl peroutka rovněž redaktorem a nakladatelství fr."
0,"emil hradecký, csc (16. ledna 1913, praha – 18. listopadu 1974, praha) byl český muzikolog, hudební skladatel, hudební pedagog a archivář."
0,"následkem špatné stravy, těžké práce a vysoké radioaktivity většina z dělníků pracující ve věži smrti zemřela."
0,"františek illek (14. září 1904 – 17. června 1969) byl český fotograf, jenž byl zaměřen zejména na magazínovou reportáž, fotografování sportu, módy nebo reklamy."
0,zdeněk šmíd (5. června 1908 ostrava – 8. dubna 1989 tamtéž ) byl český básník a překladatel ze španělštiny.
1,leo perutz (2. listopadu 1882 praha – 25. srpna 1957 bad ischl) byl významný rakouský židovský spisovatel a dramatik.
1,"helmut newton (31. října 1920, berlín, německo – 23. ledna 2004, los angeles, usa) byl významný německý fotograf, který se proslavil především erotickými módními fotografiemi pro celosvětově významný časopis vogue."
1,"františek kaván (1866–1941), významný český krajinář"
1,"patti smith ( 30. prosince 1946, chicago, usa) je významná americká zpěvačka, hudebnice, spisovatelka, textařka a básnířka."
0,jiří bárta ( 1964) je český violoncellista.
1,jejím manželem byl významný olomoucký historik josef bieberle.
1,v 90. letech 20. století byl u zemědělského podniku zřízen památník.
0,"ruská vláda jej ale vydala zpět do německa, kde byl souzen a odsouzen za své jednání spáchané během studené války."
1,"stal se z něho natolik vlivný člověk, že byl vřele přijímán v bílém domě, v elysejském paláci či v kremlu."
1,"postava čeburašky dala vlídnou a laskavou přezdívku v sssr velmi populárnímu letadlu československé, nyní české provenience – let-410."
0,"vojenská policie zareagovala zatčením protestujících, kteří odmítli opustit vojenský prostor, vyčištěním zbytku jejich tábora a oplocení lokality ostnatým drátem ."
1,"vidím, že článek již měl před čtyřmi lety šablonu npov, ale byla odstraněna, aniž by se cokoliv vyřešilo."
1,významný kritik a spisovatel františek kovárna si nechal v bezmíři koncem třicátých let postavit rodinný dům podle návrhu architekta karla honzíka.
1,"ludwig erdmann bledow (27. července 1795, berlín – 6. srpna 1846, tamtéž) byl významný německý šachový mistr první poloviny 19. století, žák šachového skladatele julia mendheima (1788 – 1836), kolem roku 1840 nejsilnější berlínský hráč."
1,"je zasvěcen obnoviteli pravoslaví v českých zemích, českému a moravsko-slezskému biskupovi gorazdovi, který byl roku 1942 popraven nacisty."
1,"fulltextem nenacházím žádnou zmínku ani o alkoholu či alkoholismu, bombardování, cibulkovi a wolfovi, filipovi, kritice ze strany pravice, levice i některých spoludisidentů atd."
1,"vyplývá z nich jasně , že atheismus není otázkou víry (irracionálního přesvědčení), nýbrž racionálních důvodů."
0,"manželka milana hlaveše song mi kim je sochařka jihokorejského původu, která se zabývá mimo jiné tvorbou objektů či instalací ze skla."
1,"oldřich uhlík (1. listopadu 1888 vrbno nad lesy – 13. srpna 1964) byl ve světě známý a uznávaný autokarosář, zakladatel firmy karosa, jejíž jméno bylo ale po r. 1948 použito pro sodomkovu firmu ve vysokém mýtě."
1,"rasputin se ale naneštěstí pro ni doma moc nezdržoval, neustále cestoval a zdokonaloval si své léčitelské schopnosti."
1,výroky proti homosexuálům
0,"giovanni gabrieli džovanny gabrieli (1557 benátky - 12. srpna 1612 tamtéž) byl italský skladatel a varhaník, představitel benátské školy na přechodu od renesance k baroku."
1,"luděk hulan, někdy psaný i jako luděk hulán (11. října 1929 v praze - 22. února 1979 v praze) byl významný český jazzový kontrabasista a hudební organizátor, jenž svojí tvorbou ovlivnil celou řadu předních jazzových kontrabasistů."
1,prvním ředitelem a zakladatelem kabinetu byl významný slovenský disidentský historik phdr.
0,složil vazalskou přísahu polskému králi kazimíru iv.
0,"václav bělohradský ( 17. ledna 1944 praha) je současný český filosof a sociolog, žijící od roku 1970 v itálii a působící od roku 1989 též v česku."
1,"pierre-auguste renoir, známější pouze jako auguste renoir, (25. února 1841, limoges, francie – 3. prosince 1919, cagnes-sur-mer, francie) byl významný francouzský impresionistický malíř."
1," man's not hot  je slavná píseň britského komika a rappera michaela deepaha, kterou jako první vydal pod jménem big shaq v září 2017. na youtube se píseň objevila až na konci října 2017. píseň man's not hot dosáhla na 6. příčku nejlepších písní ve velké británii a na youtube ji zhlédlo více než 200 milionů lidí."
1,"derringer je pojmenován podle henryho derringera, který byl významný puškař specializující se na kapesní pistole, který žil v 19. století."
0,"v sekci ""diplomacie během války"" a ""postoj dohodových států"" bylo tolik subjektivních hodnocení a tvrzení, že bez zdrojů se to vůbec nedalo pročistit a úplně jsem je vypustil (část s informací s těchto sekcí jsem umístil přímo do sekce ""průběh bojů"") ."
0,"další pokus o ovládnutí čečenska rusko zahájilo v roce 1999. rusku se sice podařilo čečensko znovu ovládnout, ale boje pokračovaly až do dubna 2009. od roku 2007 vládne republice ramzan kadyrov , který má podporu ruského prezidenta vladimira putina ."
0,"germar rudolf (toho času vězněn v usa, zatykač je něj vydán i ve velké británii a německu) pak předkládá výsledky svých analýz, podle kterých vzorky odebrané z domnělých popravčích prostor neobsahují sloučeniny kyanid u a železa (vysoce stálé modré barvivo - kyanidová modř) a odvozuje z toho, že vyhlazování židů cyklonem b v daných prostorách nikdy neproběhlo."
0,během násilností v kosovu a následné operace nato vůči jugoslávii podporoval miloševičovu vládu a stal se jejím místopředsedou.
1,"vladimír sýkora (pseudonymy juraj valach, peter zvon) (9. ledna 1913, chrudim, rakousko-uhersko – 19. října 1942, bratislava, slovenský stát) byl významný slovenský dramatik, divadelní kritik a režisér."
1,"české tenistky obhájily vítězství ve fed cupu, když v pražském finále porazily srbsko 3:1. rozhodující třetí bod získala lucie šafářová, která deklasovala jelenu jankovićovou po setech 6:1 a 6:1."
1,"františek sátora (22. května 1893, uherský ostroh – 22. ledna 1973, buenos aires) byl významný československý ekonom, ředitel škodových závodů, průkopník reklamy, účastník demokratického odboje ze první i druhé světové války."
1,"michail vasilijevič lomonosov (rusky михаил васильевич ломоносов, 19. listopadu 1711, denisovka (dnes lomonosovo) – 15. dubna 1765, petrohrad, data jsou přepočtena na gregoriánský kalendář) byl světově významný ruský polyhistor - chemik, kromě toho také básník, obecně umělec, historik a uznávaný odborník mnoha dalších oborů."
1,the beatles jsou nejslavnější rock ovou skupinou všech dob.
1,"justus emanuel szalatnay z nagy szalatna (21. srpna 1834, moraveč - 30. dubna 1910, velim) byl významný český šlechtic, evangelický farář a hospodářský činitel na kolínsku a čáslavsku."
0,"software společnosti je dlouhodobě příznivě hodnocen na různých internetových portálech a jeho kvalita byla oceněna certifikacemi od mnoha společností, jako jsou vb100, av-comparatives, av-test, opswat, icsa labs a west coast labs."
1,v roce 2010 si zahrála srdcovou/krvavou královnu ve filmu alenka v říši divů od tima burtona a její nejčastější fráze byla: „utnout hlavu!“
1,otec byl významný židovský podnikatel a zakladatel společnosti aeg .
0,město a přístav založili roku 212 alanové.
0,"jednalo se o historicky prvního ministra české republiky, který nastoupil do funkce bez českého občanství (byl tehdy pouze státním příslušníkem slovenské republiky)."
0,"zajímavostí je, že bakker je kreacionista a působí jako kazatel jedné západoamerické církve (pentecoastal preacher)."
0,narodili se zde například basketbalisté stephen curry a lebron james.
0,"firmu založil pod hlavičkou svazarmu jiří richter (mimo jiné autor systému visicopy 3) , s nímž začal spolupracovat slavomír pavlíček a který nakonec partnerství od jiřího richtera odkoupil a stal se vlastníkem firmy jrc (jiří richter computers)."
1,"vánoce slaví spousta čechů, ale kolik z nbich je slaví jako křesťanský svátek?"
1,"bruno cassirer (12. prosince 1872 ve wroclawi – 29. října 1941 v oxfordu) byl vydavatel a majitel galerie v berlíně, který měl významný vliv na kulturní život ve městě."
1,"václav kočka starší (1941) – od poloviny 60. let organizátor matějské pouti, významný člen čssd"
1,"svědkové jehovovi se stávají jednou z nejméně oblíbených (podobně jako první učednicí v době ježíšově) , ale zároveň nejrychleji rostoucích náboženských skupin."
0,"wigan je město v severozápadní anglii, sídlo stejnojmenného distriktu metropolitního hrabství velký manchester."
0,na západním okraji kunratického lesa (blízko kardiocentra ikem) fungují dvě restaurace - u krále václava iv.
0,"čihošťského zázraku (kývání křížku na oltáři), k němuž mělo dojít 11. prosince a 26. prosince 1949 během mše v tamním kostele."
0,"2012–13: konec rta, start prima family"
0,"aron jakovlevič gurevič ( , moskva – tamtéž) byl ruský vědec, kulturolog a historik-medievalista."
0,"mezi jeho nejznámější díla patří obraz milicionáře únorové ráno 1948 (1951), a zejména díkůvzdání československého lidu generalissimu j. v. stalinovi (1951-1952), malířský protějšek stalinova pomníku na letné."
0,v březnu 1939 velel obraně podkarpatské rusi před maďarskými silami.
1,"sklidila za to velký posměch a ostudu, na její neznalost základních zelených témat následně na svých volebních plakátech poukazovala i demokratická strana zelených sloganem „my víme, co je biomasa!“."
0,zemřel ve věku 40 let v pardubicích.
1,"bohužel náklady na zavedení otisků prstů a další biometrické snímání zabezpečení v datových centrech jsou stále poměrně drahé, a mnoho středisek stále spoléhá na id odznaky."
1,vsuvky do jednotlivých textů a často i regulérní veřejná hádka redaktorů charakterizují britské listy podle některých názorů spíše jako diskusní klub nebo blog.
0,vsuvky do jednotlivých textů a diskusní charakter zveřejňovaných čtenářských reakcí charakterizují britské listy podle některých názorů spíše jako diskusní klub nebo blog.
0,"když už jsme u toho, osobně problém vidím v tom, že je problém uzavírat občanskoprávní smlouvy, které by komplexněji řešili vztah dvou (a více) lidí bez ohledu na sexuální orientaci a charaktrer jejich vztahu s přesahem oblasti bydlení, pracovního práva, zdravotnického práva atd."
0,"výjíždí z roudnice nad labem a krajinou pod horou říp se dostává do oblasti dolního poohří, kde se nachází lázeňské městečko mšené-lázně a budyně nad ohří s vodním hradem."
0,"karel domin (4. května 1882 kutná hora – 10. června 1953 praha) byl český botanik, vysokoškolský pedagog a politik."
0,"jih mikroregionu tvoří vesnice patřící k městu ivančice a to hrubšice, řeznovice a budkovice, na okraji města pak němčice, alexovice a letkovice."
0,"m. m. bachtin byl ruský filosof a myslitel, teoretik evropské kultury a umění."
0,"sám óniši se stavěl proti tomuto útoku, protože si uvědomoval, kam by mohla vést válka s nepřítelem, který má tak velký ekonomický potenciál."
1,bubble shooter je populární logická a dovednostní hra.
1,"slavné freudovo lehátko v bytě na berggase 19, na němž jeho pacienti volně asociovali"
1,"jedná se o velmi agresivní hudbu, která vychází z punk rocku."
0,"jiří pernes, ph.d. ( 4. července 1948, svitavy) je moravský historik a moravistický politik."
1,lubomír holeček (9. února 1946 – květen 1976) byl významným představitelem studentského hnutí v šedesátých letech 20. století.
